sequence_id,time,bpm,crash,has_crash_seq,crash_start
141,4,82.17594084610685,0,1,19
141,5,81.8935702885765,0,1,19
141,6,82.37625734214924,0,1,19
141,7,77.26318922744171,0,1,19
141,8,80.88005528690124,0,1,19
141,9,81.72966830299745,0,1,19
141,10,80.83611338987734,0,1,19
141,11,83.72716802272268,0,1,19
141,12,83.20602126699339,0,1,19
141,13,83.40480034573548,0,1,19
141,14,82.67412663013904,0,1,19
141,15,85.15211438630405,0,1,19
141,16,84.99463732684522,0,1,19
141,17,85.21886347795449,0,1,19
141,18,87.02453670749266,0,1,19
141,19,87.1348848465808,0,1,19
141,20,88.09087592683021,0,1,19
141,21,87.52185441835978,0,1,19
141,22,86.08862260518278,0,1,19
141,23,83.13546703697084,0,1,19
141,24,79.74349713745615,0,1,19
141,25,78.44812798696914,0,1,19
141,26,79.99706675133976,0,1,19
141,27,77.79034842201617,0,1,19
141,28,77.7179270083056,0,1,19
141,29,77.16827787942846,0,1,19
142,0,80.58804559708628,0,0,-1
142,1,83.99703408342627,0,0,-1
142,2,84.30506760680346,0,0,-1
142,3,83.14165338791105,0,0,-1
142,4,83.75720644191836,0,0,-1
142,5,83.05219336339533,0,0,-1
142,6,80.96101959776522,0,0,-1
142,7,82.01257363807338,0,0,-1
142,8,83.68932523889796,0,0,-1
142,9,83.2229652307891,0,0,-1
142,10,82.65711171964469,0,0,-1
142,11,81.21476363296195,0,0,-1
142,12,80.9898602322606,0,0,-1
142,13,80.14630765787581,0,0,-1
142,14,78.62975862782092,0,0,-1
142,15,81.46801187342032,0,0,-1
142,16,82.16775109854458,0,0,-1
142,17,83.02634376058862,0,0,-1
142,18,84.35144311398726,0,0,-1
142,19,85.50799743912697,0,0,-1
142,20,84.8883325099319,0,0,-1
142,21,85.2971614443891,0,0,-1
142,22,84.89361571799812,0,0,-1
142,23,85.5513111551631,0,0,-1
142,24,86.06384748410035,0,0,-1
142,25,85.48985709280404,0,0,-1
142,26,83.49590900842135,0,0,-1
142,27,83.7152645938696,0,0,-1
142,28,83.40886036215866,0,0,-1
142,29,80.57330199059552,0,0,-1
143,0,76.79253471281342,0,1,20
143,1,76.20573845783242,0,1,20
143,2,75.39767061300883,0,1,20
143,3,73.73353906734997,0,1,20
143,4,74.04650192708047,0,1,20
143,5,74.349979197918,0,1,20
143,6,73.13303469573788,0,1,20
143,7,72.87063987273211,0,1,20
143,8,69.90264137239808,0,1,20
143,9,71.29220649414795,0,1,20
143,10,70.1361876046397,0,1,20
143,11,70.08420307752023,0,1,20
143,12,67.94416294557357,0,1,20
143,13,67.0706325463812,0,1,20
143,14,66.65124581610492,0,1,20
143,15,66.63430954566367,0,1,20
143,16,67.35390831894743,0,1,20
143,17,69.51252094417676,0,1,20
143,18,70.6115873583308,0,1,20
143,19,72.05483417305017,1,1,20
143,20,73.63854254480403,1,1,20
143,21,71.18341282496726,1,1,20
143,22,72.07646588023601,1,1,20
143,23,67.46776578524482,1,1,20
143,24,65.41156295358282,1,1,20
143,25,63.7181879879585,1,1,20
143,26,63.46856824703801,1,1,20
143,27,63.86592633687496,1,1,20
143,28,63.96796291826292,1,1,20
143,29,59.683616521130865,0,1,20
144,0,81.69111301517769,0,0,-1
144,1,84.71782707258653,0,0,-1
144,2,84.9836722904887,0,0,-1
144,3,88.65537642087806,0,0,-1
144,4,88.92165825915363,0,0,-1
144,5,88.95537870338424,0,0,-1
144,6,87.036293571502,0,0,-1
144,7,88.70213768194115,0,0,-1
144,8,87.94894998853043,0,0,-1
144,9,86.97837852941734,0,0,-1
144,10,88.9002243750612,0,0,-1
144,11,90.63755837825514,0,0,-1
144,12,92.33563542907116,0,0,-1
144,13,91.7923487279887,0,0,-1
144,14,91.71588493003082,0,0,-1
144,15,91.62610333348705,0,0,-1
144,16,92.79988060449566,0,0,-1
144,17,95.130227607237,0,0,-1
144,18,95.68244744003461,0,0,-1
144,19,98.64478406807065,0,0,-1
144,20,99.99057569512024,0,0,-1
144,21,99.63837660394861,0,0,-1
144,22,100.0,0,0,-1
144,23,100.0,0,0,-1
144,24,100.0,0,0,-1
144,25,100.0,0,0,-1
144,26,100.0,0,0,-1
144,27,99.67496011891612,0,0,-1
144,28,100.0,0,0,-1
144,29,100.0,0,0,-1
145,0,76.07709678147563,0,1,16
145,1,75.58526018752882,0,1,16
145,2,75.34205842756295,0,1,16
145,3,75.54519740543124,0,1,16
145,4,78.12234739979097,0,1,16
145,5,77.76277673199476,0,1,16
145,6,77.84169484586184,0,1,16
145,7,76.54362835525208,0,1,16
145,8,77.61857495496182,0,1,16
145,9,79.66859372303924,0,1,16
145,10,82.10534049197437,0,1,16
145,11,82.41038727901794,0,1,16
145,12,83.27191870393679,0,1,16
145,13,83.04159322068173,0,1,16
145,14,83.83362124022352,0,1,16
145,15,84.30456896897235,0,1,16
145,16,82.62173914589962,0,1,16
145,17,82.4905931546778,0,1,16
145,18,80.96201769874519,0,1,16
145,19,83.55439909719354,0,1,16
145,20,80.58759015699789,0,1,16
145,21,78.09548663630179,0,1,16
145,22,78.4566735522624,0,1,16
145,23,77.128328836878,0,1,16
145,24,75.0104581044951,0,1,16
145,25,71.99677762508898,0,1,16
145,26,69.43063998892167,0,1,16
145,27,68.1532641399139,0,1,16
145,28,64.70225795149054,0,1,16
145,29,64.21386193323929,0,1,16
146,0,84.26501733788747,0,1,15
146,1,82.93214040075203,0,1,15
146,2,84.50549597350941,0,1,15
146,3,89.31773734438416,0,1,15
146,4,85.90797089920247,0,1,15
146,5,86.95103662099343,0,1,15
146,6,84.23879255060282,0,1,15
146,7,84.87894593392907,0,1,15
146,8,84.56878768860123,0,1,15
146,9,84.763461172294,0,1,15
146,10,83.39593175780165,0,1,15
146,11,84.5667434220464,0,1,15
146,12,82.39420666509083,0,1,15
146,13,84.25666255943895,0,1,15
146,14,83.64278709952367,0,1,15
146,15,79.07920333451956,0,1,15
146,16,77.74276174564089,0,1,15
146,17,78.90512032044802,0,1,15
146,18,77.75529145100971,0,1,15
146,19,78.72157460532644,0,1,15
146,20,77.71260280994679,0,1,15
146,21,75.41046419584313,0,1,15
146,22,74.80414047409045,0,1,15
146,23,72.08358321463244,0,1,15
146,24,69.34781358532634,0,1,15
146,25,70.6054822808215,0,1,15
146,26,68.92228714996743,0,1,15
146,27,64.12915979552284,0,1,15
146,28,61.93689936132321,0,1,15
146,29,61.049951955324445,0,1,15
147,0,74.36452634202229,0,1,20
147,1,73.89361265990051,0,1,20
147,2,72.44433460179185,0,1,20
147,3,70.23954832763116,0,1,20
147,4,70.57538738823324,0,1,20
147,5,72.99554882857127,0,1,20
147,6,73.30029854368283,0,1,20
147,7,71.22615613454359,0,1,20
147,8,71.5638312251012,0,1,20
147,9,71.48381678173111,0,1,20
147,10,72.77988222084245,0,1,20
147,11,73.68998198696005,0,1,20
147,12,69.21124818579517,0,1,20
147,13,70.02911149243785,0,1,20
147,14,68.52389237818173,0,1,20
147,15,66.39129926600867,1,1,20
147,16,66.10858915044832,1,1,20
147,17,66.72504581399335,1,1,20
147,18,64.26394389856311,1,1,20
147,19,65.32080852414944,1,1,20
147,20,65.95792487539245,1,1,20
147,21,62.77781570887609,1,1,20
147,22,63.13450982740032,1,1,20
147,23,62.44806396595242,1,1,20
147,24,60.59934822058113,1,1,20
147,25,58.482179047544825,1,1,20
147,26,55.12804852872567,1,1,20
147,27,53.90533996451412,1,1,20
147,28,52.706100047514084,1,1,20
147,29,52.007752272208464,0,1,20
148,0,84.54747883580373,0,1,15
148,1,83.59377500098229,0,1,15
148,2,83.13938631012383,0,1,15
148,3,83.95509718200069,0,1,15
148,4,82.74423147381157,0,1,15
148,5,83.88036720088714,0,1,15
148,6,87.08010797789213,0,1,15
148,7,86.98728312520103,0,1,15
148,8,84.97069092027607,0,1,15
148,9,82.95357380080145,0,1,15
148,10,84.11842212836882,0,1,15
148,11,84.02880285992815,0,1,15
148,12,85.34404920402423,0,1,15
148,13,84.54359783028521,0,1,15
148,14,85.78953315159495,0,1,15
148,15,83.47564630742092,0,1,15
148,16,81.45425111534429,0,1,15
148,17,82.92645042636698,0,1,15
148,18,83.0988937940184,0,1,15
148,19,80.22946844123712,0,1,15
148,20,81.31847400146613,0,1,15
148,21,79.44801831068234,0,1,15
148,22,79.20119621037863,0,1,15
148,23,78.16504592626748,0,1,15
148,24,78.35297219175767,0,1,15
148,25,75.51866414547057,0,1,15
148,26,71.89034661942884,0,1,15
148,27,70.8059234102873,0,1,15
148,28,65.44576381947363,0,1,15
148,29,62.699863229080215,0,1,15
149,0,73.69572592623555,0,1,20
149,1,74.2389133901496,0,1,20
149,2,72.58702815893275,0,1,20
149,3,70.97752792778522,0,1,20
149,4,68.91875660202362,0,1,20
149,5,70.08478919613042,0,1,20
149,6,71.15198467348173,0,1,20
149,7,73.87003551009991,0,1,20
149,8,72.84147557849045,0,1,20
149,9,73.16970463506064,0,1,20
149,10,71.23570183895771,0,1,20
149,11,70.73314330485474,0,1,20
149,12,69.95487533493296,0,1,20
149,13,70.65155027117609,0,1,20
149,14,72.17708298080338,0,1,20
149,15,73.66368301705063,0,1,20
149,16,72.39946460872422,0,1,20
149,17,73.89716646565871,0,1,20
149,18,73.83103875999701,0,1,20
149,19,73.3441434161515,0,1,20
149,20,70.92259153106376,0,1,20
149,21,71.21066231887475,0,1,20
149,22,69.67080823747922,0,1,20
149,23,71.87539057531967,0,1,20
149,24,68.52396607675253,0,1,20
149,25,67.59397870997475,0,1,20
149,26,65.13556757109129,0,1,20
149,27,66.66444050681164,0,1,20
149,28,64.39755089548522,0,1,20
149,29,62.31972605186142,0,1,20
150,0,78.6034514597299,0,1,17
150,1,78.17398134954968,0,1,17
150,2,75.99642322890158,0,1,17
150,3,77.1690335709733,0,1,17
150,4,77.90561547818648,0,1,17
150,5,79.8346115252039,0,1,17
150,6,79.51836695516964,0,1,17
150,7,79.30569823586904,0,1,17
150,8,79.56076652871,0,1,17
150,9,80.89861289197064,0,1,17
150,10,78.69328945882442,0,1,17
150,11,79.79737365943198,0,1,17
150,12,79.76663031617274,0,1,17
150,13,78.1786744142422,0,1,17
150,14,75.0517657852611,0,1,17
150,15,74.84705521744357,0,1,17
150,16,77.01862469235468,0,1,17
150,17,77.21504758694185,1,1,17
150,18,79.3947025786309,1,1,17
150,19,78.71566919620007,1,1,17
150,20,76.88604902079743,1,1,17
150,21,72.88641132433054,1,1,17
150,22,69.97890502095704,1,1,17
150,23,66.3227519408446,1,1,17
150,24,67.76919755651942,1,1,17
150,25,64.4643492265206,1,1,17
150,26,60.5087491742736,1,1,17
150,27,59.05492054726983,1,1,17
150,28,57.6007815044916,1,1,17
150,29,58.54466964738107,0,1,17
151,0,84.89981698175679,0,1,14
151,1,88.02463342034534,0,1,14
151,2,90.01382702540036,0,1,14
151,3,87.2431926465199,0,1,14
151,4,86.7730538974945,0,1,14
151,5,84.97077469861642,0,1,14
151,6,87.53742703916073,0,1,14
151,7,87.9038444625746,0,1,14
151,8,86.75215112297744,0,1,14
151,9,86.80338803828862,0,1,14
151,10,82.89233974468588,0,1,14
151,11,81.26489778950102,0,1,14
151,12,81.31956337824049,0,1,14
151,13,82.58807643092047,0,1,14
151,14,78.87426573936567,0,1,14
151,15,78.14273251937665,0,1,14
151,16,76.22490089547735,0,1,14
151,17,77.72833899160585,0,1,14
151,18,75.06152827023118,0,1,14
151,19,71.58230814497685,1,1,14
151,20,70.33574122880226,1,1,14
151,21,67.62572220459718,1,1,14
151,22,67.85111884111046,1,1,14
151,23,65.21216369141753,1,1,14
151,24,66.2514336762586,1,1,14
151,25,64.92908128961223,1,1,14
151,26,62.59615814419607,1,1,14
151,27,63.347145565748065,1,1,14
151,28,63.27945710574258,1,1,14
151,29,59.89453630850018,0,1,14
152,0,84.14172582470948,0,0,-1
152,1,83.70889665432489,0,0,-1
152,2,83.69634521274655,0,0,-1
152,3,82.70390862405083,0,0,-1
152,4,84.06000604800121,0,0,-1
152,5,83.01988605125018,0,0,-1
152,6,85.24762056865696,0,0,-1
152,7,84.77386931617723,0,0,-1
152,8,84.80463216220173,0,0,-1
152,9,85.94272419318322,0,0,-1
152,10,85.9785208249676,0,0,-1
152,11,85.53165835353964,0,0,-1
152,12,85.48662318182693,0,0,-1
152,13,86.82735071216331,0,0,-1
152,14,85.83307237895825,0,0,-1
152,15,85.64371686804836,0,0,-1
152,16,85.65914695905457,0,0,-1
152,17,86.95602475234605,0,0,-1
152,18,86.80625669153889,0,0,-1
152,19,89.51870533327947,0,0,-1
152,20,89.28389746670683,0,0,-1
152,21,88.92737200909892,0,0,-1
152,22,88.67082382667232,0,0,-1
152,23,86.69586168368531,0,0,-1
152,24,85.14077141354728,0,0,-1
152,25,84.34477107893865,0,0,-1
152,26,86.04851585221384,0,0,-1
152,27,85.99882676317083,0,0,-1
152,28,85.27186047874727,0,0,-1
152,29,87.11166259715716,0,0,-1
153,0,75.88307369136164,0,0,-1
153,1,74.60343869550891,0,0,-1
153,2,73.86056576521842,0,0,-1
153,3,76.5811698706905,0,0,-1
153,4,76.94287940869053,0,0,-1
153,5,76.54143881134641,0,0,-1
153,6,77.61896075334266,0,0,-1
153,7,79.12990935437983,0,0,-1
153,8,78.27273499798744,0,0,-1
153,9,78.60189493591734,0,0,-1
153,10,79.99173503974293,0,0,-1
153,11,78.25130432080316,0,0,-1
153,12,78.26982250694236,0,0,-1
153,13,76.59823802736629,0,0,-1
153,14,75.12286728197607,0,0,-1
153,15,74.27821716575562,0,0,-1
153,16,74.99389647257483,0,0,-1
153,17,74.51086252961763,0,0,-1
153,18,73.53823534216502,0,0,-1
153,19,73.61556718715246,0,0,-1
153,20,71.89512309475282,0,0,-1
153,21,72.53832792150368,0,0,-1
153,22,74.23540806444115,0,0,-1
153,23,74.11660200295913,0,0,-1
153,24,73.81262851300882,0,0,-1
153,25,74.37278904283217,0,0,-1
153,26,71.33008491458484,0,0,-1
153,27,72.13531109948164,0,0,-1
153,28,76.78813980509894,0,0,-1
153,29,76.60412547342686,0,0,-1
154,0,85.46799900229695,0,1,14
154,1,86.93045076894815,0,1,14
154,2,83.69704045107282,0,1,14
154,3,84.54213870756695,0,1,14
154,4,88.40003392542945,0,1,14
154,5,89.33369549556865,0,1,14
154,6,87.60179262566102,0,1,14
154,7,88.02453706228894,0,1,14
154,8,86.10350618527734,0,1,14
154,9,87.95271171918063,0,1,14
154,10,86.51888783713873,0,1,14
154,11,86.63025328917676,0,1,14
154,12,85.34358328618899,0,1,14
154,13,84.523911199867,0,1,14
154,14,85.70603854160476,0,1,14
154,15,82.87377393925475,0,1,14
154,16,78.11862217845831,0,1,14
154,17,76.36081759669085,0,1,14
154,18,73.54260426619146,1,1,14
154,19,71.43314221875076,1,1,14
154,20,67.60315380249608,1,1,14
154,21,68.51693588404781,1,1,14
154,22,66.28327731511949,1,1,14
154,23,62.475984210229655,1,1,14
154,24,63.717331000983485,1,1,14
154,25,62.81461350752193,1,1,14
154,26,64.26062302539145,1,1,14
154,27,62.73717753457206,1,1,14
154,28,59.387356190406116,1,1,14
154,29,55.05268532013998,0,1,14
155,0,70.41973039752868,0,1,17
155,1,74.26650037496782,0,1,17
155,2,74.084102489448,0,1,17
155,3,73.43099404830691,0,1,17
155,4,74.95399178487969,0,1,17
155,5,75.31336725109797,0,1,17
155,6,77.47237090791504,0,1,17
155,7,77.71940233764461,0,1,17
155,8,77.34676752568807,0,1,17
155,9,74.67118019354623,0,1,17
155,10,72.24157815282862,0,1,17
155,11,69.48803011718798,0,1,17
155,12,70.05703886661433,1,1,17
155,13,68.01366464681314,1,1,17
155,14,69.89703069569221,1,1,17
155,15,69.94240054297615,1,1,17
155,16,69.57612016432364,1,1,17
155,17,65.9247560232618,1,1,17
155,18,63.040492345199524,1,1,17
155,19,62.75023676470292,1,1,17
155,20,61.5391018382051,1,1,17
155,21,60.75349014304789,1,1,17
155,22,57.56492210906284,1,1,17
155,23,55.77428378532232,1,1,17
155,24,53.053030704883525,1,1,17
155,25,53.56545100054997,1,1,17
155,26,51.11964526048008,1,1,17
155,27,53.33651333928215,1,1,17
155,28,52.72136167004738,1,1,17
155,29,49.71694093958185,0,1,17
156,0,84.41635140462157,0,0,-1
156,1,85.3531740434541,0,0,-1
156,2,88.5337294170179,0,0,-1
156,3,87.85807146027912,0,0,-1
156,4,88.04749316613547,0,0,-1
156,5,87.05647775047775,0,0,-1
156,6,87.2714295034493,0,0,-1
156,7,84.61028445752284,0,0,-1
156,8,85.63771629250535,0,0,-1
156,9,86.12292741774385,0,0,-1
156,10,86.03659542404498,0,0,-1
156,11,85.45104893714547,0,0,-1
156,12,84.10891795609332,0,0,-1
156,13,85.20048732414246,0,0,-1
156,14,83.44385234558735,0,0,-1
156,15,84.21169621366121,0,0,-1
156,16,87.32337330587539,0,0,-1
156,17,89.55165553884184,0,0,-1
156,18,87.29396362483587,0,0,-1
156,19,86.48885653432092,0,0,-1
156,20,87.12103264515392,0,0,-1
156,21,87.01560976213239,0,0,-1
156,22,84.91650118470875,0,0,-1
156,23,85.49447511191899,0,0,-1
156,24,85.47944976924454,0,0,-1
156,25,88.3509378821502,0,0,-1
156,26,87.97109482822404,0,0,-1
156,27,89.72309990621393,0,0,-1
156,28,87.82246730151897,0,0,-1
156,29,86.28045335467421,0,0,-1
157,0,68.56391091088841,0,1,20
157,1,68.60002702061428,0,1,20
157,2,66.52765826032066,0,1,20
157,3,66.25582852086245,0,1,20
157,4,67.51121269929864,0,1,20
157,5,66.85877495059442,0,1,20
157,6,66.48522289167872,0,1,20
157,7,64.79052979423464,0,1,20
157,8,63.81799217379726,0,1,20
157,9,66.45515854811876,0,1,20
157,10,66.56454588569446,0,1,20
157,11,65.06108423571855,0,1,20
157,12,64.58892631084157,0,1,20
157,13,62.19278487909173,1,1,20
157,14,60.671545340881416,1,1,20
157,15,62.712054949451094,1,1,20
157,16,62.49833131287119,1,1,20
157,17,65.334426577023,1,1,20
157,18,65.19140481927892,1,1,20
157,19,65.13743677499167,1,1,20
157,20,63.87108088910117,1,1,20
157,21,63.17018529834352,1,1,20
157,22,64.02964146951639,1,1,20
157,23,59.830067720834286,1,1,20
157,24,56.37585221125506,1,1,20
157,25,55.295687931522224,1,1,20
157,26,55.05649270239521,1,1,20
157,27,56.320799178892656,1,1,20
157,28,54.664969361220216,1,1,20
157,29,54.072288578310236,0,1,20
158,0,81.25147719709005,0,1,16
158,1,83.11023529022209,0,1,16
158,2,82.97389108009888,0,1,16
158,3,83.02376085461587,0,1,16
158,4,85.60612623056124,0,1,16
158,5,88.0390124224941,0,1,16
158,6,88.02674871210911,0,1,16
158,7,87.34642134615069,0,1,16
158,8,89.54118159646345,0,1,16
158,9,90.74180913333626,0,1,16
158,10,91.21518101463231,0,1,16
158,11,90.7323719493474,0,1,16
158,12,91.22991681741928,0,1,16
158,13,91.19735412758773,0,1,16
158,14,90.20084685822823,0,1,16
158,15,90.39441035110909,0,1,16
158,16,89.00891997121005,0,1,16
158,17,89.4614794823996,0,1,16
158,18,89.06181673552602,0,1,16
158,19,87.93385593018743,0,1,16
158,20,83.99530320026128,0,1,16
158,21,83.4704050621898,0,1,16
158,22,83.56854598459732,0,1,16
158,23,83.39491718589696,0,1,16
158,24,80.97719526778643,0,1,16
158,25,77.91189458860981,0,1,16
158,26,74.1095941390194,0,1,16
158,27,71.40489486885386,0,1,16
158,28,68.59099184133738,0,1,16
158,29,69.3379309963993,0,1,16
159,0,70.9575299965216,0,1,14
159,1,69.80559684591137,0,1,14
159,2,68.65190151929559,0,1,14
159,3,70.16768754978565,0,1,14
159,4,69.53801098351043,0,1,14
159,5,67.89596640296412,0,1,14
159,6,67.83125588685995,0,1,14
159,7,68.00827051655364,0,1,14
159,8,65.04921418026288,0,1,14
159,9,64.9880946435371,0,1,14
159,10,66.2900645450595,0,1,14
159,11,66.96690862334225,0,1,14
159,12,70.31160129613471,1,1,14
159,13,72.18826551960298,1,1,14
159,14,73.12664986662263,1,1,14
159,15,72.74385189457765,1,1,14
159,16,72.3383579006472,1,1,14
159,17,71.12850807179392,1,1,14
159,18,71.15335948925879,1,1,14
159,19,68.3019028066958,1,1,14
159,20,66.40776319165859,1,1,14
159,21,63.279045771771884,1,1,14
159,22,59.57032336474484,1,1,14
159,23,58.28282566997488,1,1,14
159,24,58.009893621478625,1,1,14
159,25,56.637733700754175,1,1,14
159,26,56.87425902472992,1,1,14
159,27,56.25256086320785,1,1,14
159,28,50.7902990168413,1,1,14
159,29,49.36340647271392,0,1,14
160,0,80.11675076122391,0,1,16
160,1,78.3595829821845,0,1,16
160,2,76.64776011384328,0,1,16
160,3,76.29633156035223,0,1,16
160,4,75.81902185215336,0,1,16
160,5,73.48139593257804,0,1,16
160,6,74.4562128928169,0,1,16
160,7,75.47531652990679,0,1,16
160,8,77.0563789241523,0,1,16
160,9,76.4061959294855,0,1,16
160,10,76.34682185702684,0,1,16
160,11,76.30118110967288,1,1,16
160,12,78.83317427187558,1,1,16
160,13,74.58180709792575,1,1,16
160,14,73.1463905744421,1,1,16
160,15,73.15470183862979,1,1,16
160,16,70.23921344363039,1,1,16
160,17,68.7133139432572,1,1,16
160,18,67.46210059040489,1,1,16
160,19,66.53855759622192,1,1,16
160,20,64.28609627176068,1,1,16
160,21,59.563281930246994,1,1,16
160,22,56.67861255512627,1,1,16
160,23,56.868623628305485,1,1,16
160,24,54.82262304393047,1,1,16
160,25,50.87391229411084,1,1,16
160,26,51.054930846279404,1,1,16
160,27,48.711500954057705,1,1,16
160,28,47.90748338579941,1,1,16
160,29,43.545988435707166,0,1,16
161,0,84.3298038907917,0,1,18
161,1,84.57294160362996,0,1,18
161,2,85.19644055852963,0,1,18
161,3,84.98386341521389,0,1,18
161,4,84.4352283366426,0,1,18
161,5,85.70208462621731,0,1,18
161,6,86.12989351576596,0,1,18
161,7,85.15936858283877,0,1,18
161,8,85.21595292786212,0,1,18
161,9,85.79070646184641,0,1,18
161,10,88.36806232402348,0,1,18
161,11,89.54754782646086,0,1,18
161,12,91.36938311039177,0,1,18
161,13,90.45347201594232,0,1,18
161,14,89.66719765655982,0,1,18
161,15,89.31412766734033,0,1,18
161,16,89.09876869738308,0,1,18
161,17,87.58673126067875,0,1,18
161,18,87.34613472051831,0,1,18
161,19,85.6906065713745,0,1,18
161,20,84.5955824804913,0,1,18
161,21,81.0463429481465,0,1,18
161,22,79.66941807003073,0,1,18
161,23,77.51693759224113,0,1,18
161,24,74.63306216031347,0,1,18
161,25,72.99494199981486,0,1,18
161,26,72.05835182457172,0,1,18
161,27,70.60371268082628,0,1,18
161,28,67.7020354385804,0,1,18
161,29,64.81854201673805,0,1,18
162,0,75.93871505599408,0,1,12
162,1,75.76703254051662,0,1,12
162,2,76.53150868532605,0,1,12
162,3,76.15543031624263,0,1,12
162,4,75.35372438367372,0,1,12
162,5,74.37231385469723,0,1,12
162,6,74.8807567035589,0,1,12
162,7,74.34367528474287,0,1,12
162,8,73.66303868259875,1,1,12
162,9,71.65894605001564,1,1,12
162,10,71.7754069148064,1,1,12
162,11,71.50357175661853,1,1,12
162,12,69.46851766365482,1,1,12
162,13,69.24179047888867,1,1,12
162,14,69.23501075063548,1,1,12
162,15,67.2083420840557,1,1,12
162,16,64.81499769289644,1,1,12
162,17,61.867196731518405,1,1,12
162,18,59.671999199972056,1,1,12
162,19,59.084627769647035,1,1,12
162,20,56.34930170582473,1,1,12
162,21,55.33511332705744,1,1,12
162,22,54.200551323675036,1,1,12
162,23,54.068057722275796,1,1,12
162,24,55.53051847432977,1,1,12
162,25,50.456072393742595,1,1,12
162,26,48.076211830842915,1,1,12
162,27,46.836803389669775,1,1,12
162,28,44.20118882686488,1,1,12
162,29,42.03870194994937,0,1,12
163,0,78.53064946654503,0,0,-1
163,1,81.519763667798,0,0,-1
163,2,80.55612364823534,0,0,-1
163,3,80.35009416785606,0,0,-1
163,4,79.75340105911769,0,0,-1
163,5,80.5755326152409,0,0,-1
163,6,83.23471749987746,0,0,-1
163,7,84.10461826247139,0,0,-1
163,8,81.8270705411614,0,0,-1
163,9,79.75088540064861,0,0,-1
163,10,79.15243823765825,0,0,-1
163,11,78.75008843835835,0,0,-1
163,12,76.16716153403844,0,0,-1
163,13,77.39617291430011,0,0,-1
163,14,75.7666920774779,0,0,-1
163,15,78.00664442066653,0,0,-1
163,16,80.73759331647511,0,0,-1
163,17,80.36521301752684,0,0,-1
163,18,81.02367197815411,0,0,-1
163,19,79.17575114502782,0,0,-1
163,20,80.11126563474649,0,0,-1
163,21,79.36397699959494,0,0,-1
163,22,77.7331240172124,0,0,-1
163,23,77.29912153483293,0,0,-1
163,24,76.6004995222249,0,0,-1
163,25,76.11276041771926,0,0,-1
163,26,77.5372802719438,0,0,-1
163,27,76.3593188829902,0,0,-1
163,28,78.96185338265101,0,0,-1
163,29,76.97426393341298,0,0,-1
164,0,71.99848015119508,0,1,14
164,1,71.26318598097805,0,1,14
164,2,70.74759297367127,0,1,14
164,3,71.9496288282046,0,1,14
164,4,74.19936902404781,0,1,14
164,5,75.98515608148128,0,1,14
164,6,75.37787158296851,0,1,14
164,7,75.65425441657534,1,1,14
164,8,74.48113760607279,1,1,14
164,9,72.99381213721075,1,1,14
164,10,71.27436077861775,1,1,14
164,11,70.61800081814155,1,1,14
164,12,70.99240926466396,1,1,14
164,13,68.12468652503671,1,1,14
164,14,66.31046609901377,1,1,14
164,15,67.36582922979035,1,1,14
164,16,64.4616810098217,1,1,14
164,17,58.63297199236731,1,1,14
164,18,56.6088753270698,1,1,14
164,19,52.79832084371685,1,1,14
164,20,50.755990261545236,1,1,14
164,21,47.24592108831253,1,1,14
164,22,46.26941583491728,1,1,14
164,23,45.30681090195286,1,1,14
164,24,41.80683450065504,1,1,14
164,25,42.18346148467185,1,1,14
164,26,42.404343654236186,1,1,14
164,27,41.017280479554884,1,1,14
164,28,40.45155393875211,1,1,14
164,29,40.0,0,1,14
165,0,78.7840418361683,0,0,-1
165,1,77.58653966806006,0,0,-1
165,2,78.48627983125104,0,0,-1
165,3,78.39030134780819,0,0,-1
165,4,79.12366636544489,0,0,-1
165,5,78.44287657791361,0,0,-1
165,6,76.62919462089218,0,0,-1
165,7,79.23180556466359,0,0,-1
165,8,81.55172268080895,0,0,-1
165,9,82.87740012270189,0,0,-1
165,10,82.29568409464048,0,0,-1
165,11,81.84520713489887,0,0,-1
165,12,83.91869830374357,0,0,-1
165,13,83.38795324739245,0,0,-1
165,14,82.4391191928715,0,0,-1
165,15,85.24747120632618,0,0,-1
165,16,85.17595468390537,0,0,-1
165,17,87.82859267667614,0,0,-1
165,18,85.73100481064114,0,0,-1
165,19,86.50828213481789,0,0,-1
165,20,89.61490603364281,0,0,-1
165,21,89.65953215063111,0,0,-1
165,22,89.26352541222941,0,0,-1
165,23,87.51189753583178,0,0,-1
165,24,89.13541211748465,0,0,-1
165,25,87.98021999352362,0,0,-1
165,26,87.83800715443864,0,0,-1
165,27,85.98625373474972,0,0,-1
165,28,88.32159563489587,0,0,-1
165,29,90.05392360098439,0,0,-1
166,0,78.30386057386394,0,1,15
166,1,77.75496298329323,0,1,15
166,2,76.09715572206694,0,1,15
166,3,73.45397870335813,0,1,15
166,4,72.48503100551747,0,1,15
166,5,70.30307382172256,0,1,15
166,6,69.36884256693833,0,1,15
166,7,70.4854556674849,0,1,15
166,8,69.92235542152206,0,1,15
166,9,70.45589549469263,0,1,15
166,10,69.37089350539428,0,1,15
166,11,69.46864710494063,0,1,15
166,12,72.34999833806967,0,1,15
166,13,71.82726922102933,0,1,15
166,14,72.40391337745882,1,1,15
166,15,69.0581034889289,1,1,15
166,16,66.71985849994601,1,1,15
166,17,64.39366468808417,1,1,15
166,18,63.32811069360898,1,1,15
166,19,62.52834289872544,1,1,15
